package_id,date,time_of_day,driver_id,warehouse_id,delivery_zone_id,package_type,package_weight,package_width,package_height,package_depth,package_value,promised_delivery_time,actual_delivery_time,delivery_status,customer_rating,weather_condition,traffic_condition,fuel_consumption,vehicle_type,is_return_trip,customer_id,payment_method,promotional_code_used,is_new_customer,package_insurance,has_mobile_notification,delivery_cost,profitability,optimization_factor
128da18c,2025-01-05,08:30,D019,W01,Z17,Express,29.17,10.2,69.7,32.2,642.93,13.0,14.6,Slightly Delayed,3.0,Foggy,Moderate,,Motorcycle,False,C6184,Cash,True,True,False,True,15.13,,0.9726654327414025
5dca26c4,2025-03-21,13:12,D017,W05,Z14,Same-day,17.99,53.7,46.5,17.7,28.74,9.0,9.0,On Time,5.0,Clear,Moderate,0.58,Motorcycle,False,C9729,Cash,False,True,False,False,28.34,-13.55,0.2609686458972589
f1232160,2025-03-27,08:45,D030,W08,Z22,Same-day,27.33,61.7,28.0,71.7,836.0,6.0,7.8,Significantly Delayed,2.0,Cloudy,Moderate,2.89,Van,False,C7926,Cash,False,True,False,True,33.73,-0.04,0.8860194130686505
2ec8679b,2025-03-23,18:18,D029,W06,Z26,Express,8.07,87.0,62.1,81.0,557.35,3.0,2.5,On Time,5.0,Clear,Light,,Truck,False,C2182,PayPal,False,False,False,True,26.86,,0.8590867409374711
0c2586e4,2025-03-08,10:07,D027,W04,Z28,Heavy,17.5,26.4,37.0,41.8,813.23,12.0,15.1,Significantly Delayed,2.5,Cloudy,Light,,Motorcycle,False,C6013,Credit Card,False,False,False,False,29.8,,0.5535244690905456
529073bf,2025-03-06,09:38,D030,W08,Z14,Express,16.44,62.9,91.5,60.6,740.78,20.0,21.0,Slightly Delayed,3.5,Clear,Light,2.97,Truck,False,C6885,PayPal,False,False,False,False,28.75,-5.63,0.860011036823645
0504338a,2025-03-07,10:36,D015,W03,Z14,Standard,10.32,32.9,51.3,21.3,275.37,19.0,24.8,Significantly Delayed,2.5,Snowy,Moderate,,Van,False,C6502,Cash,True,False,True,True,15.84,,0.08935785959924536
71829a56,2025-03-09,16:42,D020,W07,Z 10,Fragile,20.71,16.9,12.3,11.9,362.21,7.0,11.6,Significantly Delayed,2.0,Stormy,Heavy,0.81,Motorcycle,False,C9100,Credit Card,False,False,False,True,18.96,-22.49,0.17066386744085693
51fa2edc,2025-01-12,14:49,D026,W06,Z17,Refrigerated,,61.0,23.6,62.7,157.81,12.0,14.5,Significantly Delayed,2.5,Cloudy,Heavy,0.5502447695815665,Van,False,C6424,PayPal,False,False,True,True,,,0.4812039401301761
c07def97,2025-02-14,08:00,D038,W02,Z27,Fragile,24.71,11.0,46.4,51.6,440.31,16.0,16.7,Slightly Delayed,3.5,Clear,Light,0.36,Motorcycle,False,C8502,Invoice,False,False,False,True,21.17,-19.12,0.8574347625564502
47ed3655,2025-03-12,15:24,D019,W01,Z12,Fragile,29.63,28.1,68.0,72.2,582.52,1.0,13.0,Significantly Delayed,3.0,Clear,Moderate,0.0,Bicycle,False,C5412,PayPal,False,True,False,True,38.4,-5.24,0.42576235834677667
e33d7fbf,2025-01-18,11:30,D001,W05,Z14,Same-day,29.08,92.9,93.1,14.0,924.49,5.0,5.1,Slightly Delayed,,Clear,Moderate,0.66,Motorcycle,False,C4488,Cash,False,True,True,True,41.76,44.17,0.5932406853826124
c80d3765,2025-02-18,08:18,D034,W08,Z 25,Heavy,1.88,83.4,51.8,97.7,104.26,80.0,15.5,On Time,2.0,Snowy,Heavy,2.19,Van,False,C2671,PayPal,False,False,False,True,28.4,-17.47,0.8809547271626661
d6b11b94,2025-02-14,17:03,D027,W02,Z19,Express,18.93,30.0,98.6,20.4,104.1,22.0,22.8,Slightly Delayed,3.0,Clear,Moderate,1.11,Van,False,C1769,PayPal,False,False,False,False,29.33,3.56,0.22441082766373466
5207cdd6,2025-03-13,17:16,D014,W08,Z17,Heavy,4.5,55.1,15.7,18.2,139.52,20.0,3.9,Significantly Delayed,2.5,Rainy,Light,0.95,Truck,False,C8067,Cash,False,False,False,False,15.12,-22.97,0.19558019274320804
12d5cdd7,2025-01-14,11:47,D001,W08,Z28,Heavy,29.21,81.3,62.9,76.5,420.27,30.0,8.8,On Time,3.0,Stormy,Light,3.35,Van,False,C2448,PayPal,False,True,False,True,27.0,-19.81,0.9176178842481546
8d0187cd,2025-01-19,17:53,D006,W05,Z11,Standard,16.96,78.5,10.2,30.2,907.81,10.0,14.7,Significantly Delayed,2.5,Clear,Severe,5.86,Truck,False,C6855,Invoice,False,False,False,True,15.15,-29.07,0.7536697391052987
5d0a2b6f,2025-01-04,11:54,D038,W02,Z11,Refrigerated,,14.9,52.6,69.3,945.93,11.0,15.3,Significantly Delayed,2.5,Clear,Heavy,8.086785592847429,Truck,False,C6468,PayPal,False,False,False,True,,,0.7263629004449177
0c645dcc,2025-03-02,12:18,D031,W07,Z11,Refrigerated,28.61,60.0,95.4,28.4,243.89,18.0,20.8,Slightly Delayed,4.0,Rainy,Light,0.0,Bicycle,False,C6432,Credit Card,False,False,True,False,35.63,-1.59,0.032855472308264466
9c222f91,2025-03-03,09:42,D035,W02,Z29,Refrigerated,15.31,90.6,27.2,21.5,221.23,0.16666666666666666,12.8,Significantly Delayed,2.5,Clear,Heavy,1.7214669673573886,Truck,False,C5333,PayPal,False,False,True,True,16.36,-6.98,0.22160226120555837
54e720b8,2025-02-08,09:31,D025,W02,Z29,Express,0.13,12.8,36.0,24.5,888.47,14.0,13.9,On Time,5.0,Cloudy,Moderate,0.23,Motorcycle,False,C8176,PayPal,False,False,False,True,14.77,-8.5,0.8468653857112654
0393a4b5,2025-03-31,11:27,D039,W01,Z13,Standard,13.99,29.0,92.1,98.3,40.53,0.13333333333333333,12.3,Significantly Delayed,2.5,Clear,Severe,2.49,Van,False,C9190,Credit Card,False,True,False,True,26.3,-14.04,0.44095135650801565
0fd9f325,2025-01-22,17:27,D003,W05,Z24,Express,25.02,96.2,91.7,86.0,556.78,0.9,11.6,Significantly Delayed,3.0,Clear,Light,3.68,Van,False,C1804,Credit Card,False,False,True,True,33.23,30.64,0.5705229986839564
f9276f39,2025-03-05,15:22,D023,W06,Z 20,Standard,3.25,97.4,83.9,57.1,61.5,2.3,25.4,Slightly Delayed,4.0,Rainy,Moderate,0.78,Motorcycle,True,C1159,Cash,False,True,False,True,14.36,-25.94,0.874306890986172
259c5947,2025-02-20,14:29,D036,W07,Z23,Fragile,18.74,60.3,54.7,78.1,30.68,17.0,18.9,Slightly Delayed,4.0,Cloudy,Moderate,0.14,Motorcycle,False,C7706,Credit Card,False,False,True,True,17.25,-18.3,0.9128347694679401
00578f4f,2025-02-10,12:06,D002,W02,Z18,Standard,3.59,29.6,64.2,52.8,872.05,0.3333333333333333,25.4,Significantly Delayed,3.0,Cloudy,Severe,0.0,Bicycle,True,C7036,Invoice,True,False,False,True,24.05,-13.23,0.024219976821565514
61b648fa,2025-03-24,14:50,D039,W07,Z16,Fragile,28.66,26.0,96.2,89.4,806.43,0.1,7.9,Significantly Delayed,2.5,Clear,Heavy,1.21,Truck,False,C9122,Credit Card,False,False,False,True,17.66,-21.88,0.636330729378456
6f54a216,2025-01-15,09:24,D046,W08,Z24,Standard,6.19,10.1,50.4,59.2,475.77,1.7,21.9,Significantly Delayed,2.5,Rainy,Heavy,0.0,Bicycle,False,C2684,Credit Card,False,False,True,False,27.19,6.56,0.9853457586530879
78e1c8ed,2025-03-24,18:26,D027,W03,Z21,Fragile,7.26,77.7,67.6,77.7,103.68,0.05,6.0,Significantly Delayed,2.5,Clear,Heavy,1.09,Van,False,C6201,Invoice,True,False,False,False,25.96,-13.77,0.6867106571700877
01077f3e,2025-03-19,19:36,D019,W08,Z 05,Standard,14.64,56.3,53.6,15.3,,1.3,14.0,Slightly Delayed,4.0,Clear,Heavy,0.65,Truck,False,C9731,Credit Card,False,False,True,True,16.83,,0.3232734593986055
2210ec4b,2025-01-21,13:34,D011,W08,Z21,Fragile,22.37,59.7,83.0,95.3,217.8,20.0,4.4,On Time,,Cloudy,Moderate,0.51,Motorcycle,False,C7796,PayPal,False,False,False,True,18.37,-16.86,0.7509559385815979
43ec4c17,2025-03-13,11:43,D018,W03,Z18,Heavy,15.03,85.9,35.0,33.5,347.53,10.0,13.0,Significantly Delayed,2.0,Clear,Light,0.95,Motorcycle,False,C9925,PayPal,True,False,False,True,35.9,-8.06,0.26158229675506683
4c614e84,2025-02-05,12:19,D006,W06,Z 25,Fragile,4.98,65.6,67.4,71.0,395.87,0.5,10.2,Significantly Delayed,3.0,Clear,Severe,0.0,Bicycle,False,C2246,Invoice,False,False,False,True,24.31,-14.19,0.7970217490760442
4e44fcdd,2025-02-04,09:05,D008,W07,Z07,Heavy,27.19,77.3,55.9,40.2,502.27,110.0,26.64,On Time,2.0,Clear,Heavy,1.46,Van,False,C2498,Credit Card,False,False,False,True,28.74,-47.225,0.7094919969054669
e24b0a6c,2025-03-15,17:38,D041,W04,Z18,Standard,,73.7,26.2,67.5,934.11,5.0,7.6,Significantly Delayed,2.5,Cloudy,Heavy,0.0,Bicycle,False,C6903,Credit Card,False,True,True,True,,,0.1317758657192809
c965ae15,2025-01-29,15:49,D046,W05,Z03,Heavy,16.38,22.1,48.1,73.6,874.42,2.1,24.8,Slightly Delayed,4.0,Clear,Heavy,0.45,Motorcycle,False,C7819,PayPal,False,False,False,True,22.77,-17.67,0.10522190950702481
4cab8bd9,2025-01-28,19:30,D012,W04,Z14,Express,25.88,18.9,73.4,27.8,12.44,120.0,16.5,On Time,2.0,Snowy,Moderate,0.0,Bicycle,False,C9176,PayPal,False,False,True,False,25.84,-13.88,0.6921984505938688
b81e4100,2025-01-21,13:17,D033,W07,Z04,Express,10.59,58.4,40.9,28.1,650.36,200.0,22.8,On Time,3.5,Cloudy,Moderate,1.32,Motorcycle,False,C4418,PayPal,False,False,False,True,30.73,-19.98,0.019580327979177303
aa8f5f8a,2025-01-16,09:05,D030,W03,Z30,Fragile,23.68,30.5,31.7,52.5,452.53,1.0,4.4,Significantly Delayed,2.5,Cloudy,Heavy,0.0,Bicycle,False,C2007,PayPal,False,False,False,True,16.19,-24.41,0.15745751772554895
af79ca29,2025-02-17,12:39,D040,W05,Z 01,Refrigerated,2.52,90.0,81.2,50.7,351.32,0.1,7.9,Significantly Delayed,3.0,Cloudy,Light,1.3990521241699336,Van,False,C5127,Credit Card,False,False,False,False,18.09,-4.5,0.4646097980348898
acf13d07,2025-01-31,14:21,D004,W02,Z 10,Heavy,28.23,39.3,65.9,49.4,274.37,8.0,11.3,Significantly Delayed,3.0,Clear,Heavy,2.01,Van,False,C4507,Credit Card,False,False,False,True,26.79,-27.16,0.8941866073435923
1a37ee14,2025-03-20,15:07,D012,W02,Z 15,Refrigerated,12.41,70.5,94.5,68.1,108.36,1.0,2.4,Significantly Delayed,2.0,Cloudy,Moderate,0.7695545643651491,Truck,False,C8068,Cash,False,False,False,True,20.9,-6.35,0.47350543524707545
1b801e17,2025-02-06,09:52,D006,W03,Z03,Standard,29.77,55.7,17.0,76.8,894.67,9.0,10.0,Slightly Delayed,4.0,Rainy,Light,1.12,Van,False,C6109,Credit Card,True,False,False,True,22.25,-23.74,0.038230025960555136
06d8e2db,2025-01-20,10:05,D020,W03,Z23,Heavy,6.81,44.2,74.9,72.7,503.4,0.1,8.1,Significantly Delayed,2.5,Clear,Moderate,0.55,Truck,False,C7390,Credit Card,False,True,False,True,8.98,-18.51,0.5600798223566208
83f70aa6,2025-03-16,14:28,D039,W03,Z12,Standard,10.72,62.6,10.8,27.6,880.09,2.0,6.3,Significantly Delayed,2.5,Stormy,Light,0.0,Bicycle,False,C1087,Credit Card,False,False,True,True,23.84,25.1,0.8651472295760885
ce2fa16c,2025-03-08,17:04,D034,W04,Z23,Fragile,4.51,66.4,46.5,21.3,131.88,11.0,12.7,Slightly Delayed,,Cloudy,Heavy,0.0,Bicycle,False,C9472,Cash,False,False,False,True,19.2,-14.48,0.9342005007597273
0f6f84e3,2025-01-05,19:45,D005,W03,Z26,Fragile,,49.4,20.6,14.0,982.04,15.0,18.2,Significantly Delayed,2.0,Cloudy,Heavy,1.14,Van,False,C8200,PayPal,False,False,False,False,,,0.48780928612343244
82fe044a,2025-02-24,08:19,D043,W02,Z 10,Standard,7.32,17.2,89.4,65.4,165.06,0.11666666666666667,8.8,Significantly Delayed,,Cloudy,Moderate,0.74,Motorcycle,False,C1623,Invoice,False,False,False,False,13.57,-17.82,0.7410515878120694
53995d7a,2025-03-23,16:31,D019,W07,Z26,Fragile,18.59,46.0,62.8,66.0,662.76,22.0,23.4,Slightly Delayed,4.0,Clear,Moderate,0.0,Bicycle,False,C8790,PayPal,False,False,False,True,17.75,-23.36,0.583123649115739
3de7a9ac,2025-03-20,12:32,D028,W08,Z 05,Standard,3.28,34.9,64.2,68.1,850.49,2.0,2.4,Slightly Delayed,4.0,Clear,Moderate,0.58,Truck,False,C8995,Credit Card,False,False,False,True,7.85,-18.29,0.07376221319771392
41e87edf,2025-02-24,11:55,D021,W05,Z 10,Fragile,,20.7,67.3,57.4,947.0,0.08333333333333333,7.8,Significantly Delayed,2.5,Rainy,Moderate,,Bicycle,False,C7936,Credit Card,False,False,False,True,,,0.6150335190835423
16fd3990,2025-03-31,18:37,D009,W05,Z 20,Heavy,0.45,39.4,25.7,44.0,306.84,0.2833333333333333,20.1,Significantly Delayed,3.5,Cloudy,Moderate,1.63,Van,False,C4232,Invoice,False,False,False,True,24.17,-18.53,0.04180366866098428
f91f7fdf,2025-03-11,14:07,D037,W01,Z24,Standard,3.71,30.2,57.1,87.8,819.81,220.0,24.6,On Time,4.0,Cloudy,Light,0.0,Bicycle,True,C1875,Cash,False,False,False,True,23.43,-15.94,0.4229222085910388
3f64ab07,2025-01-10,16:59,D044,W01,Z16,Same-day,2.73,30.8,18.7,33.7,552.22,9.0,9.5,Slightly Delayed,3.5,Cloudy,Moderate,0.19,Motorcycle,False,C7669,PayPal,False,True,False,False,30.7,-9.99,0.2642867472570347
dfc0ab3e,2025-03-07,19:37,D032,W08,Z26,Heavy,16.08,19.4,51.0,68.6,903.62,2.0,3.3,Significantly Delayed,2.0,Cloudy,Light,0.0,Bicycle,False,C1855,PayPal,False,False,True,True,15.67,23.81,0.0060577286662470975
8abc8361,2025-01-06,09:46,D047,W04,Z06,Refrigerated,21.23,29.8,57.4,35.7,183.65,0.31666666666666665,22.0,Significantly Delayed,4.0,Clear,Light,1.5067286382910632,Motorcycle,False,C1584,Invoice,False,False,False,True,32.14,-10.54,0.18572263404306577
0f04fa49,2025-01-29,09:58,D050,W04,Z09,Standard,17.15,62.7,30.4,72.0,356.39,1.6,16.7,Slightly Delayed,4.0,Cloudy,Moderate,0.85,Van,False,C9454,Invoice,False,False,True,True,11.52,-0.5,0.12298512147928065
43a27ad6,2025-03-29,19:30,D041,W01,Z 01,Standard,27.88,68.0,56.0,10.1,735.19,4.0,6.6,Significantly Delayed,2.5,Cloudy,Heavy,0.62,Motorcycle,False,C2233,Credit Card,False,False,False,False,23.28,-22.35,0.34377815654285193
902634d0,2025-01-21,17:47,D047,W03,Z19,Fragile,2.76,33.9,73.6,97.7,349.72,190.0,20.6,On Time,4.5,Clear,Moderate,1.88,Truck,False,C1533,Credit Card,False,False,False,True,24.22,-15.77,0.3374615443370016
a04c7fce,2025-03-31,15:34,D007,W06,Z 01,Heavy,16.78,20.8,94.5,69.6,853.74,0.11666666666666667,9.3,Significantly Delayed,2.5,Clear,Light,0.0,Bicycle,False,C1103,Invoice,False,False,True,True,19.16,19.64,0.42904316847356117
30214964,2025-03-31,11:52,D014,W06,Z27,Express,9.51,100.0,31.3,75.3,906.54,0.03333333333333333,6.7,Significantly Delayed,1.5,Foggy,Severe,0.33,Motorcycle,False,C3200,Invoice,False,False,True,False,14.4,37.02,0.21972040112467905
7c99c7cd,2025-01-13,13:00,D035,W06,Z19,Standard,10.21,76.7,91.2,75.8,827.24,0.08333333333333333,9.6,Significantly Delayed,2.5,Rainy,Severe,1.12,Van,False,C6416,Invoice,False,False,False,True,13.39,-19.11,0.6333850665800365
21556672,2025-02-22,11:04,D007,W04,Z 01,Refrigerated,0.5,92.1,92.5,50.6,14.03,2.0,6.5,Significantly Delayed,2.5,Rainy,Severe,2.920345127610209,Truck,False,C3617,PayPal,False,False,True,False,18.92,-14.29,0.5301650762194433
867fae01,2025-01-02,09:44,D045,W02,Z 05,Refrigerated,7.84,81.5,28.3,95.3,494.52,16.0,16.1,Slightly Delayed,4.0,Clear,Moderate,0.0,Bicycle,False,C2169,Cash,False,False,False,False,13.95,-13.89,0.4380945531188274
59e365f5,2025-01-02,17:39,D042,W01,Z 20,Express,9.98,50.1,10.4,75.7,456.95,2.0,2.38,On Time,2.0,Cloudy,Moderate,0.77,Motorcycle,False,C7849,PayPal,False,False,True,True,23.24,24.36,0.2744963833743973
fb029d3b,2025-02-28,15:09,D029,W06,Z23,Fragile,7.93,38.6,52.3,43.7,873.89,7.0,10.8,Significantly Delayed,3.0,Clear,Severe,0.65,Truck,False,C5487,PayPal,False,True,True,True,21.82,28.25,0.9349209665452439
a9dc8620,2025-02-18,11:16,D036,W03,Z 10,Heavy,28.6,27.1,72.9,99.4,998.64,20.0,7.9,On Time,2.0,Clear,Severe,4.42,Truck,False,C3411,Cash,False,True,False,False,24.92,-21.36,0.31052308976577303
17cf4be0,2025-01-14,19:47,D017,W06,Z09,Standard,4.43,50.2,59.4,28.8,25.23,170.0,17.9,On Time,4.0,Clear,Moderate,0.0,Bicycle,False,C9471,Invoice,False,False,True,True,12.85,-22.39,0.9430031240675172
819407b2,2025-03-02,14:04,D023,W03,Z13,Refrigerated,10.62,68.0,91.9,56.8,459.44,20.0,24.0,Slightly Delayed,4.0,Stormy,Light,1.0944671573725897,Motorcycle,False,C2288,PayPal,False,False,False,True,34.66,1.25,0.04307776538011565
56cbb6bc,2025-02-10,10:59,D016,W07,Z23,Heavy,29.33,77.0,97.4,73.9,636.12,0.11666666666666667,9.8,Significantly Delayed,2.5,Clear,Heavy,0.75,Truck,False,C3191,Cash,False,False,False,False,22.67,-7.82,0.5282354108475009
bf13eb8e,2025-02-09,14:52,D015,W05,Z12,Standard,16.47,20.3,44.4,56.8,994.69,7.0,11.8,Significantly Delayed,2.5,Clear,Heavy,6.93,Truck,False,C1418,Cash,True,False,True,True,23.83,22.67,0.18655194197849623
2d17b483,2025-01-15,16:46,D022,W06,Z23,Same-day,10.87,86.8,67.4,85.0,161.68,1.6,16.2,Slightly Delayed,3.0,Rainy,Moderate,0.13,Motorcycle,False,C2336,Cash,False,True,False,False,29.67,-14.33,0.7353498222737679
f7951129,2025-03-14,16:32,D017,W01,Z09,Heavy,25.92,26.8,28.5,67.4,667.43,14.0,19.2,Significantly Delayed,2.5,Clear,Severe,0.79,Van,False,C3929,Cash,True,False,False,False,25.16,-15.13,0.42596336881846386
3f2b1845,2025-01-14,16:38,D018,W04,Z 20,Heavy,8.03,18.7,92.6,54.0,492.47,230.0,27.4,On Time,3.5,Clear,Heavy,4.01,Truck,False,C9509,PayPal,False,False,True,True,27.96,3.94,0.5936462882338716
3e14b6ca,2025-03-03,19:01,D033,W05,Z08,Fragile,23.28,69.6,76.1,82.1,491.18,0.11666666666666667,10.2,Significantly Delayed,,Foggy,Moderate,0.6,Motorcycle,False,C8014,PayPal,False,True,False,True,19.62,-13.71,0.5025918888855191
536c02ae,2025-03-19,10:24,D038,W05,Z02,Heavy,18.65,11.6,13.9,40.8,,1.2,15.0,Significantly Delayed,,Clear,Light,1.92,Van,False,C6158,Cash,False,False,True,True,23.7,,0.3629735018724194
1029d99d,2025-03-06,14:54,D025,W05,Z21,Fragile,0.78,51.7,83.5,36.4,571.71,3.0,7.1,Significantly Delayed,2.0,Snowy,Light,0.45,Motorcycle,True,C7378,Invoice,False,True,False,True,19.77,-17.34,0.43503995366284365
4d4b88b1,2025-03-10,15:43,D003,W06,Z06,Standard,9.88,72.4,90.0,35.1,33.03,0.35,24.1,Significantly Delayed,4.0,Cloudy,Light,,Van,False,C6312,Invoice,False,False,True,True,18.93,,0.16680853413609742
07080da3,2025-02-26,16:13,D020,W06,Z 15,Same-day,28.57,33.6,54.4,46.6,315.79,0.3,1.5,On Time,5.0,Clear,Light,0.17,Motorcycle,False,C2898,Invoice,False,False,False,True,31.77,-9.98,0.7321441146408857
0962b678,2025-03-12,16:32,D042,W06,Z06,Same-day,23.02,58.4,73.8,47.8,424.23,2.1,16.799999999999997,On Time,4.0,Cloudy,Heavy,6.69,Truck,False,C6231,Cash,False,False,False,True,47.01,-30.915,0.3899589282638595
a00178da,2025-01-14,11:42,D013,W05,Z21,Refrigerated,4.08,55.6,69.6,17.7,,10.0,3.2,On Time,2.5,Clear,Heavy,,Bicycle,False,C8034,PayPal,True,True,True,True,17.71,,0.9816787575155262
b6881403,2025-01-21,19:05,D013,W02,Z23,Same-day,2.63,36.7,21.8,95.3,,20.0,2.2,On Time,3.5,Foggy,Light,0.0,Bicycle,False,C9879,Credit Card,False,False,False,True,33.8,,0.4040622828059014
15ebb962,2025-03-13,18:37,D006,W07,Z11,Express,1.85,14.1,70.0,41.6,341.29,3.0,8.1,Significantly Delayed,2.5,Clear,Severe,4.62,Truck,False,C7638,Cash,False,False,True,True,30.02,8.47,0.339057948017055
b1f7b0c6,2025-01-12,15:25,D046,W08,Z21,Express,18.59,92.7,88.4,90.1,280.18,10.0,16.6,Significantly Delayed,2.0,Snowy,Severe,2.8,Truck,False,C8412,Credit Card,False,False,False,False,17.72,-18.96,0.37035855975463583
de99eea8,2025-03-09,08:15,D029,W02,Z30,Express,0.36,47.7,14.9,14.8,740.33,12.0,13.1,Slightly Delayed,3.5,Cloudy,Light,0.5,Motorcycle,False,C7089,Credit Card,False,True,True,False,17.99,19.71,0.5124385914446273
906d4265,2025-03-09,09:05,D040,W06,Z14,Fragile,20.34,68.9,74.2,94.9,810.29,22.0,22.9,Slightly Delayed,4.0,Rainy,Light,0.59,Motorcycle,False,C4179,Cash,True,False,False,False,15.38,-19.97,0.9893160284666692
b578cde9,2025-01-28,19:17,D048,W05,Z17,Express,8.11,66.6,59.3,38.1,198.82,130.0,16.9,On Time,2.5,Rainy,Severe,0.49,Van,False,C2093,PayPal,False,False,False,True,10.11,-15.73,0.9869890809605242
35de18e6,2025-03-21,08:59,D025,W06,Z03,Refrigerated,0.97,57.7,41.2,45.1,446.48,7.0,11.9,Significantly Delayed,2.0,Snowy,Moderate,0.4770705656452516,Motorcycle,False,C4112,Credit Card,False,False,False,False,30.64,-9.47,0.7323690529045788
3270e5e8,2025-02-25,14:36,D028,W06,Z28,Standard,5.62,11.3,95.6,66.1,214.89,170.0,21.4,On Time,3.0,Cloudy,Heavy,0.0,Bicycle,False,C9197,PayPal,True,False,False,False,19.97,-20.45,0.5436552047364497
d1bd8e9d,2025-02-22,09:31,D038,W05,Z17,Express,29.56,94.6,53.3,59.6,831.83,19.0,19.6,Slightly Delayed,3.5,Rainy,Light,0.0,Bicycle,False,C4391,Credit Card,True,True,False,True,13.88,-16.07,0.34277382294023373
eb5e4f51,2025-01-06,08:19,D010,W01,Z23,Same-day,8.7,38.0,47.4,70.9,997.49,0.38333333333333336,22.3,Significantly Delayed,5.0,Clear,Moderate,0.55,Truck,False,C1912,Cash,False,False,True,True,28.09,40.37,0.1100865702977687
67234250,2025-02-25,14:10,D001,W02,Z22,Express,23.24,66.2,87.5,67.9,51.82,160.0,18.5,On Time,4.0,Cloudy,Light,1.1,Motorcycle,False,C4309,Invoice,False,True,True,True,35.17,-3.95,0.10426404359671548
8b890d55,2025-02-07,16:18,D045,W08,Z22,Standard,20.35,37.8,93.7,96.7,251.93,19.0,20.2,Slightly Delayed,4.0,Cloudy,Light,0.0,Bicycle,True,C5098,PayPal,False,False,False,True,20.6,-12.18,0.08269184293919629
6aff76f1,2025-03-12,15:52,D049,W02,Z 15,Express,24.57,83.5,81.3,43.4,60.9,0.8,9.2,Slightly Delayed,3.5,Rainy,Moderate,0.0,Bicycle,True,C5495,Cash,False,True,False,False,18.18,-15.86,0.5865518491165926
c56bb09e,2025-01-23,11:48,D022,W01,Z07,Same-day,8.23,33.4,91.4,39.4,416.08,3.0,6.66,Significantly Delayed,2.0,Clear,Moderate,2.68,Truck,False,C3601,Credit Card,False,True,True,True,20.28,10.475000000000001,0.14798864701895242
aeeffad3,2025-01-24,18:59,D013,W08,Z19,Refrigerated,3.79,26.8,51.7,67.4,,22.0,23.8,Slightly Delayed,3.5,Clear,Moderate,,Motorcycle,False,C7699,Cash,False,False,True,False,30.16,,0.7986409688695518
5bcd697f,2025-03-01,12:49,D003,W01,Z29,Standard,7.69,16.4,41.9,51.9,968.08,22.0,22.0,On Time,5.0,Clear,Light,0.65,Van,False,C8193,Invoice,False,False,False,True,10.71,-21.09,0.8129220109295258
ba7aac8d,2025-03-31,09:20,D006,W08,Z08,Same-day,14.06,45.3,55.3,99.6,742.23,0.36666666666666664,25.1,Significantly Delayed,3.5,Clear,Severe,2.95,Truck,False,C6119,Credit Card,False,False,False,True,23.36,-15.64,0.343287102627822
5bafa158,2025-01-28,14:49,D036,W04,Z02,Heavy,8.63,36.9,83.1,81.9,925.97,140.0,19.4,On Time,2.5,Clear,Severe,0.0,Bicycle,True,C5898,Credit Card,True,True,False,True,18.25,-13.98,0.8289083112585764
1a87282d,2025-03-08,11:51,D007,W02,Z 10,Standard,15.7,67.4,36.2,56.1,360.13,19.0,23.9,Significantly Delayed,3.0,Rainy,Severe,1.98,Van,False,C1854,Credit Card,False,False,False,True,18.83,-19.61,0.25339121139810883
5f9a8e05,2025-02-24,11:14,D039,W02,Z22,Fragile,15.2,68.0,21.8,82.3,937.94,0.11666666666666667,11.6,Significantly Delayed,2.5,Cloudy,Severe,0.98,Motorcycle,True,C2583,PayPal,False,False,False,False,19.11,-23.76,0.47246147387449566
586fd7de,2025-02-08,14:30,D026,W04,Z 20,Fragile,16.08,12.9,90.3,42.3,369.68,1.0,5.4,Significantly Delayed,2.5,Clear,Severe,3.96,Truck,False,C1043,Cash,True,True,False,True,21.57,-16.49,0.22762988928132855
623996c0,2025-01-30,13:40,D025,W04,Z14,Same-day,2.43,67.2,78.5,62.7,293.22,5.0,4.7,On Time,5.0,Cloudy,Light,0.0,Bicycle,False,C9061,Credit Card,False,False,False,False,28.15,-10.59,0.45681451901903947
94890830,2025-01-26,15:26,D041,W05,Z19,Fragile,19.52,91.6,81.8,41.0,498.25,20.0,22.2,Slightly Delayed,4.0,Clear,Heavy,0.0,Bicycle,False,C8092,Credit Card,False,True,False,True,16.58,-22.67,0.03442252988162364
f2ef4602,2025-03-05,17:01,D046,W08,Z30,Fragile,8.86,99.0,20.8,39.6,977.17,0.3,4.3,Significantly Delayed,,Clear,Light,0.62,Motorcycle,False,C3001,Credit Card,False,False,False,True,25.33,-16.33,0.4394644758315359
6de13463,2025-01-30,08:58,D027,W08,Z18,Fragile,4.05,35.8,82.2,65.9,695.53,23.0,25.5,Slightly Delayed,3.0,Clear,Moderate,0.0,Bicycle,False,C4202,Credit Card,False,True,False,True,20.0,-26.25,0.13369836123518175
238c53c0,2025-03-05,12:33,D041,W05,Z24,Express,11.38,60.0,36.5,40.6,854.23,2.0,22.5,Slightly Delayed,3.5,Clear,Moderate,0.0,Bicycle,False,C2854,Invoice,False,False,False,True,34.66,-11.98,0.6924074372876627
1a9e9f2d,2025-03-15,14:51,D022,W04,Z18,Fragile,11.44,95.9,34.3,27.3,531.58,4.0,7.9,Significantly Delayed,2.5,Clear,Heavy,1.05,Motorcycle,False,C7487,Invoice,False,False,True,True,22.94,17.65,0.6550727650643209
